kappa,delta,origin,destination,query_time,duration,marker
1.0,0.0,DIA,27th & Welton,15:29:00,65.35,1
1.0,0.0,DIA,27th & Welton,15:30:00,64.35,1
1.0,0.0,DIA,27th & Welton,15:31:00,63.35,1
1.0,0.0,DIA,27th & Welton,15:32:00,62.35,1
1.0,0.0,DIA,27th & Welton,15:33:00,61.35,1
1.0,0.0,DIA,27th & Welton,15:34:00,60.35,1
1.0,0.0,DIA,27th & Welton,15:35:00,59.35,1
1.0,0.0,DIA,27th & Welton,15:36:00,58.35,1
1.0,0.0,DIA,27th & Welton,15:37:00,57.35,1
1.0,0.0,DIA,27th & Welton,15:38:00,56.35,1
1.0,0.0,DIA,27th & Welton,15:39:00,55.35,1
1.0,0.0,DIA,27th & Welton,15:40:00,54.35,1
1.0,0.0,DIA,27th & Welton,15:41:00,68.35,1
1.0,0.0,DIA,27th & Welton,15:42:00,67.35,1
1.0,0.0,DIA,27th & Welton,15:43:00,66.35,1
1.0,0.0,DIA,27th & Welton,15:44:00,65.35,1
1.0,0.0,DIA,27th & Welton,15:45:00,64.35,1
1.0,0.0,DIA,27th & Welton,15:46:00,63.35,1
1.0,0.0,DIA,27th & Welton,15:47:00,62.35,1
1.0,0.0,DIA,27th & Welton,15:48:00,61.35,1
1.0,0.0,DIA,27th & Welton,15:49:00,60.35,1
1.0,0.0,DIA,27th & Welton,15:50:00,59.35,1
1.0,0.0,DIA,27th & Welton,15:51:00,58.35,1
1.0,0.0,DIA,27th & Welton,15:52:00,57.35,1
1.0,0.0,DIA,27th & Welton,15:53:00,56.35,1
1.0,0.0,DIA,27th & Welton,15:54:00,55.35,1
1.0,0.0,DIA,27th & Welton,15:55:00,54.35,1
1.0,0.0,DIA,27th & Welton,15:56:00,68.35,1
1.0,0.0,DIA,27th & Welton,15:57:00,67.35,1
1.0,0.0,DIA,27th & Welton,15:58:00,66.35,1
1.0,0.0,DIA,27th & Welton,15:59:00,65.35,1
1.0,0.0,DIA,27th & Welton,16:00:00,64.35,1
1.0,0.0,DIA,27th & Welton,16:01:00,63.35,1
1.0,0.0,DIA,27th & Welton,16:02:00,62.35,1
1.0,0.0,DIA,27th & Welton,16:03:00,61.35,1
1.0,0.0,DIA,27th & Welton,16:04:00,60.35,1
1.0,0.0,DIA,27th & Welton,16:05:00,59.35,1
1.0,0.0,DIA,27th & Welton,16:06:00,58.35,1
1.0,0.0,DIA,27th & Welton,16:07:00,57.35,1
1.0,0.0,DIA,27th & Welton,16:08:00,56.35,1
1.0,0.0,DIA,27th & Welton,16:09:00,55.35,1
1.0,0.0,DIA,27th & Welton,16:10:00,54.35,1
1.0,0.0,DIA,27th & Welton,16:11:00,68.35,1
1.0,0.0,DIA,27th & Welton,16:12:00,67.35,1
1.0,0.0,DIA,27th & Welton,16:13:00,66.35,1
1.0,0.0,DIA,27th & Welton,16:14:00,65.35,1
1.0,0.0,DIA,27th & Welton,16:15:00,64.35,1
1.0,0.0,DIA,27th & Welton,16:16:00,63.35,1
1.0,0.0,DIA,27th & Welton,16:17:00,62.35,1
1.0,0.0,DIA,27th & Welton,16:18:00,61.35,1
1.0,0.0,DIA,27th & Welton,16:19:00,60.35,1
1.0,0.0,DIA,27th & Welton,16:20:00,59.35,1
1.0,0.0,DIA,27th & Welton,16:21:00,58.35,1
1.0,0.0,DIA,27th & Welton,16:22:00,57.35,1
1.0,0.0,DIA,27th & Welton,16:23:00,56.35,1
1.0,0.0,DIA,27th & Welton,16:24:00,55.35,1
1.0,0.0,DIA,27th & Welton,16:25:00,54.35,1
1.0,0.0,DIA,27th & Welton,16:26:00,68.35,1
1.0,0.0,DIA,27th & Welton,16:27:00,67.35,1
1.0,0.0,DIA,27th & Welton,16:28:00,66.35,1
1.0,0.0,DIA,27th & Welton,16:29:00,65.35,1
1.0,0.0,DIA,27th & Welton,16:30:00,64.35,1
1.0,0.0,DIA,27th & Welton,16:31:00,63.35,1
1.0,0.0,DIA,27th & Welton,16:32:00,62.35,1
1.0,0.0,DIA,27th & Welton,16:33:00,61.35,1
1.0,0.0,DIA,27th & Welton,16:34:00,60.35,1
1.0,0.0,DIA,27th & Welton,16:35:00,59.35,1
1.0,0.0,DIA,27th & Welton,16:36:00,58.35,1
1.0,0.0,DIA,27th & Welton,16:37:00,57.35,1
1.0,0.0,DIA,27th & Welton,16:38:00,56.35,1
1.0,0.0,DIA,27th & Welton,16:39:00,55.35,1
1.0,0.0,DIA,27th & Welton,16:40:00,54.35,1
1.0,0.0,DIA,27th & Welton,16:41:00,68.35,1
1.0,0.0,DIA,27th & Welton,16:42:00,67.35,1
1.0,0.0,DIA,27th & Welton,16:43:00,66.35,1
1.0,0.0,DIA,27th & Welton,16:44:00,65.35,1
1.0,0.0,DIA,27th & Welton,16:45:00,64.35,1
1.0,0.0,DIA,27th & Welton,16:46:00,63.35,1
1.0,0.0,DIA,27th & Welton,16:47:00,62.35,1
1.0,0.0,DIA,27th & Welton,16:48:00,61.35,1
1.0,0.0,DIA,27th & Welton,16:49:00,60.35,1
1.0,0.0,DIA,27th & Welton,16:50:00,59.35,1
1.0,0.0,DIA,27th & Welton,16:51:00,58.35,1
1.0,0.0,DIA,27th & Welton,16:52:00,57.35,1
1.0,0.0,DIA,27th & Welton,16:53:00,56.35,1
1.0,0.0,DIA,27th & Welton,16:54:00,55.35,1
1.0,0.0,DIA,27th & Welton,16:55:00,54.35,1
1.0,0.0,DIA,27th & Welton,16:56:00,68.35,1
1.0,0.0,DIA,27th & Welton,16:57:00,67.35,1
1.0,0.0,DIA,27th & Welton,16:58:00,66.35,1
1.0,0.0,DIA,27th & Welton,16:59:00,65.35,1
1.0,0.0,DIA,27th & Welton,17:00:00,64.35,1
1.0,0.0,DIA,27th & Welton,17:01:00,63.35,1
1.0,0.0,DIA,27th & Welton,17:02:00,62.35,1
1.0,0.0,DIA,27th & Welton,17:03:00,61.35,1
1.0,0.0,DIA,27th & Welton,17:04:00,60.35,1
1.0,0.0,DIA,27th & Welton,17:05:00,59.35,1
1.0,0.0,DIA,27th & Welton,17:06:00,58.35,1
1.0,0.0,DIA,27th & Welton,17:07:00,57.35,1
1.0,0.0,DIA,27th & Welton,17:08:00,56.35,1
1.0,0.0,DIA,27th & Welton,17:09:00,55.35,1
1.0,0.0,DIA,27th & Welton,17:10:00,54.35,1
1.0,0.0,DIA,27th & Welton,17:11:00,68.35,1
1.0,0.0,DIA,27th & Welton,17:12:00,67.35,1
1.0,0.0,DIA,27th & Welton,17:13:00,66.35,1
1.0,0.0,DIA,27th & Welton,17:14:00,65.35,1
1.0,0.0,DIA,27th & Welton,17:15:00,64.35,1
1.0,0.0,DIA,27th & Welton,17:16:00,63.35,1
1.0,0.0,DIA,27th & Welton,17:17:00,62.35,1
1.0,0.0,DIA,27th & Welton,17:18:00,61.35,1
1.0,0.0,DIA,27th & Welton,17:19:00,60.35,1
1.0,0.0,DIA,27th & Welton,17:20:00,59.35,1
1.0,0.0,DIA,27th & Welton,17:21:00,58.35,1
1.0,0.0,DIA,27th & Welton,17:22:00,57.35,1
1.0,0.0,DIA,27th & Welton,17:23:00,56.35,1
1.0,0.0,DIA,27th & Welton,17:24:00,55.35,1
1.0,0.0,DIA,27th & Welton,17:25:00,54.35,1
1.0,0.0,DIA,27th & Welton,17:26:00,68.35,1
1.0,0.0,DIA,27th & Welton,17:27:00,67.35,1
1.0,0.0,DIA,27th & Welton,17:28:00,66.35,1
1.0,0.0,DIA,27th & Welton,17:29:00,65.35,1
1.0,0.0,DIA,27th & Welton,17:30:00,64.35,1
1.0,0.0,DIA,27th & Welton,17:31:00,63.35,1
1.0,0.0,DIA,27th & Welton,17:32:00,62.35,1
1.0,0.0,DIA,27th & Welton,17:33:00,61.35,1
1.0,0.0,DIA,27th & Welton,17:34:00,60.35,1
1.0,0.0,DIA,27th & Welton,17:35:00,59.35,1
1.0,0.0,DIA,27th & Welton,17:36:00,58.35,1
1.0,0.0,DIA,27th & Welton,17:37:00,57.35,1
1.0,0.0,DIA,27th & Welton,17:38:00,56.35,1
1.0,0.0,DIA,27th & Welton,17:39:00,55.35,1
1.0,0.0,DIA,27th & Welton,17:40:00,54.35,1
1.0,0.0,DIA,27th & Welton,17:41:00,68.35,1
1.0,0.0,DIA,27th & Welton,17:42:00,67.35,1
1.0,0.0,DIA,27th & Welton,17:43:00,66.35,1
1.0,0.0,DIA,27th & Welton,17:44:00,65.35,1
1.0,0.0,DIA,27th & Welton,17:45:00,64.35,1
1.0,0.0,DIA,27th & Welton,17:46:00,63.35,1
1.0,0.0,DIA,27th & Welton,17:47:00,62.35,1
1.0,0.0,DIA,27th & Welton,17:48:00,61.35,1
1.0,0.0,DIA,27th & Welton,17:49:00,60.35,1
1.0,0.0,DIA,27th & Welton,17:50:00,59.35,1
1.0,0.0,DIA,27th & Welton,17:51:00,58.35,1
1.0,0.0,DIA,27th & Welton,17:52:00,57.35,1
1.0,0.0,DIA,27th & Welton,17:53:00,56.35,1
1.0,0.0,DIA,27th & Welton,17:54:00,55.35,1
1.0,0.0,DIA,27th & Welton,17:55:00,54.35,1
1.0,0.0,DIA,27th & Welton,17:56:00,68.35,1
1.0,0.0,DIA,27th & Welton,17:57:00,67.35,1
1.0,0.0,DIA,27th & Welton,17:58:00,66.35,1
1.0,0.0,DIA,27th & Welton,17:59:00,65.35,1
1.0,0.0,20th & Welton,DIA,15:00:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:01:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:02:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:03:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:04:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:05:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,15:06:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:07:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:08:00,60.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:09:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:10:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:11:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:12:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:13:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:14:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:15:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:16:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:17:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:18:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:19:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:20:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,15:21:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:22:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:23:00,75.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:24:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:25:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:26:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:27:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:28:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:29:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:30:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:31:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:32:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:33:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:34:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:35:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,15:36:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:37:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:38:00,60.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:39:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:40:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:41:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:42:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:43:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:44:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:45:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:46:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:47:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:48:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:49:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:50:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,15:51:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:52:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,15:53:00,75.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:54:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:55:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:56:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:57:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:58:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,15:59:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:00:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:01:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:02:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:03:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:04:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:05:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,16:06:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:07:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:08:00,75.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:09:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:10:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:11:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:12:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:13:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:14:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:15:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:16:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:17:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:18:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:19:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:20:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,16:21:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:22:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:23:00,75.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:24:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:25:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:26:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:27:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:28:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:29:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:30:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:31:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:32:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:33:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:34:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:35:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,16:36:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:37:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:38:00,60.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:39:00,59.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:40:00,58.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:41:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:42:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:43:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:44:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:45:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:46:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:47:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:48:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:49:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:50:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,16:51:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:52:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,16:53:00,75.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:54:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:55:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:56:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:57:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:58:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,16:59:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:00:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:01:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:02:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:03:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:04:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:05:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,17:06:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:07:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:08:00,60.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:09:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:10:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:11:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:12:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:13:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:14:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:15:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:16:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:17:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:18:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:19:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:20:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,17:21:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:22:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:23:00,75.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:24:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:25:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:26:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:27:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:28:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:29:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:30:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:31:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:32:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:33:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:34:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:35:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,17:36:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:37:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:38:00,60.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:39:00,59.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:40:00,58.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:41:00,57.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:42:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:43:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:44:00,69.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:45:00,68.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:46:00,67.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:47:00,66.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:48:00,65.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:49:00,64.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:50:00,63.333333333333336,1
1.0,0.0,20th & Welton,DIA,17:51:00,62.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:52:00,61.333333333333336,0
1.0,0.0,20th & Welton,DIA,17:53:00,75.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:54:00,74.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:55:00,73.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:56:00,72.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:57:00,71.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:58:00,70.33333333333333,1
1.0,0.0,20th & Welton,DIA,17:59:00,69.33333333333333,1
1.0,0.0,DIA,20th & Welton,15:00:00,71.15,1
1.0,0.0,DIA,20th & Welton,15:01:00,70.15,1
1.0,0.0,DIA,20th & Welton,15:02:00,69.15,1
1.0,0.0,DIA,20th & Welton,15:03:00,68.15,1
1.0,0.0,DIA,20th & Welton,15:04:00,67.15,1
1.0,0.0,DIA,20th & Welton,15:05:00,66.15,1
1.0,0.0,DIA,20th & Welton,15:06:00,65.15,1
1.0,0.0,DIA,20th & Welton,15:07:00,64.15,1
1.0,0.0,DIA,20th & Welton,15:08:00,63.15,1
1.0,0.0,DIA,20th & Welton,15:09:00,62.15,1
1.0,0.0,DIA,20th & Welton,15:10:00,61.15,1
1.0,0.0,DIA,20th & Welton,15:11:00,75.15,1
1.0,0.0,DIA,20th & Welton,15:12:00,74.15,1
1.0,0.0,DIA,20th & Welton,15:13:00,73.15,1
1.0,0.0,DIA,20th & Welton,15:14:00,72.15,1
1.0,0.0,DIA,20th & Welton,15:15:00,71.15,1
1.0,0.0,DIA,20th & Welton,15:16:00,70.15,1
1.0,0.0,DIA,20th & Welton,15:17:00,69.15,1
1.0,0.0,DIA,20th & Welton,15:18:00,68.15,1
1.0,0.0,DIA,20th & Welton,15:19:00,67.15,1
1.0,0.0,DIA,20th & Welton,15:20:00,66.15,1
1.0,0.0,DIA,20th & Welton,15:21:00,65.15,1
1.0,0.0,DIA,20th & Welton,15:22:00,64.15,1
1.0,0.0,DIA,20th & Welton,15:23:00,63.15,1
1.0,0.0,DIA,20th & Welton,15:24:00,62.15,1
1.0,0.0,DIA,20th & Welton,15:25:00,61.15,1
1.0,0.0,DIA,20th & Welton,15:26:00,75.15,1
1.0,0.0,DIA,20th & Welton,15:27:00,74.15,1
1.0,0.0,DIA,20th & Welton,15:28:00,73.15,1
1.0,0.0,DIA,20th & Welton,15:29:00,72.15,1
1.0,0.0,DIA,20th & Welton,15:30:00,71.15,1
1.0,0.0,DIA,20th & Welton,15:31:00,70.15,1
1.0,0.0,DIA,20th & Welton,15:32:00,69.15,1
1.0,0.0,DIA,20th & Welton,15:33:00,68.15,1
1.0,0.0,DIA,20th & Welton,15:34:00,67.15,1
1.0,0.0,DIA,20th & Welton,15:35:00,66.15,1
1.0,0.0,DIA,20th & Welton,15:36:00,65.15,1
1.0,0.0,DIA,20th & Welton,15:37:00,64.15,1
1.0,0.0,DIA,20th & Welton,15:38:00,63.15,1
1.0,0.0,DIA,20th & Welton,15:39:00,62.15,1
1.0,0.0,DIA,20th & Welton,15:40:00,61.15,1
1.0,0.0,DIA,20th & Welton,15:41:00,75.15,1
1.0,0.0,DIA,20th & Welton,15:42:00,74.15,1
1.0,0.0,DIA,20th & Welton,15:43:00,73.15,1
1.0,0.0,DIA,20th & Welton,15:44:00,72.15,1
1.0,0.0,DIA,20th & Welton,15:45:00,71.15,1
1.0,0.0,DIA,20th & Welton,15:46:00,70.15,1
1.0,0.0,DIA,20th & Welton,15:47:00,69.15,1
1.0,0.0,DIA,20th & Welton,15:48:00,68.15,1
1.0,0.0,DIA,20th & Welton,15:49:00,67.15,1
1.0,0.0,DIA,20th & Welton,15:50:00,66.15,1
1.0,0.0,DIA,20th & Welton,15:51:00,65.15,1
1.0,0.0,DIA,20th & Welton,15:52:00,64.15,1
1.0,0.0,DIA,20th & Welton,15:53:00,63.15,1
1.0,0.0,DIA,20th & Welton,15:54:00,62.15,1
1.0,0.0,DIA,20th & Welton,15:55:00,61.15,1
1.0,0.0,DIA,20th & Welton,15:56:00,75.15,1
1.0,0.0,DIA,20th & Welton,15:57:00,74.15,1
1.0,0.0,DIA,20th & Welton,15:58:00,73.15,1
1.0,0.0,DIA,20th & Welton,15:59:00,72.15,1
1.0,0.0,DIA,20th & Welton,16:00:00,71.15,1
1.0,0.0,DIA,20th & Welton,16:01:00,70.15,1
1.0,0.0,DIA,20th & Welton,16:02:00,69.15,1
1.0,0.0,DIA,20th & Welton,16:03:00,68.15,1
1.0,0.0,DIA,20th & Welton,16:04:00,67.15,1
1.0,0.0,DIA,20th & Welton,16:05:00,66.15,1
1.0,0.0,DIA,20th & Welton,16:06:00,65.15,1
1.0,0.0,DIA,20th & Welton,16:07:00,64.15,1
1.0,0.0,DIA,20th & Welton,16:08:00,63.15,1
1.0,0.0,DIA,20th & Welton,16:09:00,62.15,1
1.0,0.0,DIA,20th & Welton,16:10:00,61.15,1
1.0,0.0,DIA,20th & Welton,16:11:00,75.15,1
1.0,0.0,DIA,20th & Welton,16:12:00,74.15,1
1.0,0.0,DIA,20th & Welton,16:13:00,73.15,1
1.0,0.0,DIA,20th & Welton,16:14:00,72.15,1
1.0,0.0,DIA,20th & Welton,16:15:00,71.15,1
1.0,0.0,DIA,20th & Welton,16:16:00,70.15,1
1.0,0.0,DIA,20th & Welton,16:17:00,69.15,1
1.0,0.0,DIA,20th & Welton,16:18:00,68.15,1
1.0,0.0,DIA,20th & Welton,16:19:00,67.15,1
1.0,0.0,DIA,20th & Welton,16:20:00,66.15,1
1.0,0.0,DIA,20th & Welton,16:21:00,65.15,1
1.0,0.0,DIA,20th & Welton,16:22:00,64.15,1
1.0,0.0,DIA,20th & Welton,16:23:00,63.15,1
1.0,0.0,DIA,20th & Welton,16:24:00,62.15,1
1.0,0.0,DIA,20th & Welton,16:25:00,61.15,1
1.0,0.0,DIA,20th & Welton,16:26:00,75.15,1
1.0,0.0,DIA,20th & Welton,16:27:00,74.15,1
1.0,0.0,DIA,20th & Welton,16:28:00,73.15,1
1.0,0.0,DIA,20th & Welton,16:29:00,72.15,1
1.0,0.0,DIA,20th & Welton,16:30:00,71.15,1
1.0,0.0,DIA,20th & Welton,16:31:00,70.15,1
1.0,0.0,DIA,20th & Welton,16:32:00,69.15,1
1.0,0.0,DIA,20th & Welton,16:33:00,68.15,1
1.0,0.0,DIA,20th & Welton,16:34:00,67.15,1
1.0,0.0,DIA,20th & Welton,16:35:00,66.15,1
